"species";"lon";"lat";"municipality";"adm1"
"Dianthera laevilinguis";-57,8975;-21,7175;"Porto Murtinho";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,8975;-21,7175;"Porto Murtinho";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,925556;-30,4775;"Paso de los Livres";"Corrientes"
"Dianthera laevilinguis";-57,018889;-19,576667;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-55,433889;-9,281389;"Novo Mundo";"Mato Grosso"
"Dianthera laevilinguis";-55,7275;-9,470833;"Novo Mundo";"Mato Grosso"
"Dianthera laevilinguis";-55,728056;-9,471111;"Novo Mundo";"Mato Grosso"
"Dianthera laevilinguis";-55,4339;-9,2815;"Novo Mundo";"Mato Grosso"
"Dianthera laevilinguis";-50,008889;1,691528;"Amapá";"Amapá"
"Dianthera laevilinguis";-56,546111;-21,292222;"Bonito";"Mato Grosso do Sul"
"Dianthera laevilinguis";-56,554167;-21,307778;"Bonito";"Mato Grosso do Sul"
"Dianthera laevilinguis";-55,655833;-19,633056;"Aquidauana";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,041944;-19,691944;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-56,671111;-19,499167;"Aquidauana";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,366667;-19,250556;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-50,432222;-25,895556;"São Mateus do Sul";"Paraná"
"Dianthera laevilinguis";-57,899167;-21,712778;"Porto Murtinho";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,902222;-21,710278;"Porto Murtinho";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,9;-21,711667;"Porto Murtinho";"Mato Grosso do Sul"
"Dianthera laevilinguis";-56,8325;-16,875278;"Poconé";"Mato Grosso"
"Dianthera laevilinguis";-56,8325;-16,875278;"Poconé";"Mato Grosso"
"Dianthera laevilinguis";-57,769167;-21,706667;"Porto Murtinho";"Mato Grosso do Sul"
"Dianthera laevilinguis";-52,8675;-18,666667;"Chapadão do Sul";"Mato Grosso do Sul"
"Dianthera laevilinguis";-52,765;-18,365556;"Chapadão do Sul";"Mato Grosso do Sul"
"Dianthera laevilinguis";-53,614167;-25,479167;"Capitão Leônidas Marques";"Paraná"
"Dianthera laevilinguis";-52,9925;-18,401389;"Costa Rica";"Mato Grosso do Sul"
"Dianthera laevilinguis";-53,614167;-25,479167;"Capitão Leônidas Marques";"Paraná"
"Dianthera laevilinguis";-57,735278;-21,691389;"Porto Murtinho";"Mato Grosso do Sul"
"Dianthera laevilinguis";-56,110833;-29,002778;"Itaqui";"Rio Grande do Sul"
"Dianthera laevilinguis";-56,185306;-29,007722;"Itaqui";"Rio Grande do Sul"
"Dianthera laevilinguis";-57,683333;-17,821111;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,0475;-19,376667;"CORUMBA";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,0475;-19,376666;"CORUMBA";"Ms"
"Dianthera laevilinguis";-57,033333;-19,376667;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-35,683333;-6,45;"Araruna";"Paraíba"
"Dianthera laevilinguis";-4,718889;-1,598056;"FORMOSA";"Goiás"
"Dianthera laevilinguis";-47,19722;-15,98333;"FORMOSA";"Go"
"Dianthera laevilinguis";-53,266667;-17,855833;"Alto Taquari";"Mato Grosso"
"Dianthera laevilinguis";-47,197222;-15,983333;"Formosa";"Goiás"
"Dianthera laevilinguis";-56,116111;-20,156944;"Aquidauana";"Mato Grosso do Sul"
"Dianthera laevilinguis";-56,116111;-20,156944;"Aquidauana";"Mato Grosso do Sul"
"Dianthera laevilinguis";-45,081944;-12,561667;"São Desidério";"Bahia"
"Dianthera laevilinguis";-57,566667;-17,816667;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-56,626389;-21,336389;"Bonito";"Mato Grosso do Sul"
"Dianthera laevilinguis";-56,626389;-21,336389;"Bonito";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,533333;-17,728889;"Poconé";"Mato Grosso"
"Dianthera laevilinguis";-57,553056;-17,831111;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-58,111667;-28,03;"Mburucuyá";"Corrientes"
"Dianthera laevilinguis";-58;-28;"Mburucuya";"Corrientes"
"Dianthera laevilinguis";-58,188333;-28,050278;"Mburucuyá";"Corrientes"
"Dianthera laevilinguis";-54,708056;-2,443333;"Santarém";"Pará"
"Dianthera laevilinguis";-52,26812;4,69806;"97310|Roura";"Guyane française"
"Dianthera laevilinguis";-41;-12;"Milagres";"Bahia"
"Dianthera laevilinguis";-56,625556;-16,380278;"Poconé";"Mato Grosso"
"Dianthera laevilinguis";-38,966667;-12,25;"FEIRA DE SANTANA";"Bahia"
"Dianthera laevilinguis";-40,545556;-11,172778;"Jacobina";"Bahia"
"Dianthera laevilinguis";-37,606944;-11,813333;"Conde";"Bahia"
"Dianthera laevilinguis";-38,58;-11,56;"Santa Bárbara";"Bahia"
"Dianthera laevilinguis";-38,58;-11,56;"Santa Bárbara";"Bahia"
"Dianthera laevilinguis";-38,58;-11,56;"Santa Bárbara";"Bahia"
"Dianthera laevilinguis";-38,966667;-11,933333;"Santa Bárbara";"Bahia"
"Dianthera laevilinguis";-38,966667;-11,933333;"Santa Bárbara";"Bahia"
"Dianthera laevilinguis";-38,966667;-11,933333;"Santa Bárbara";"Bahia"
"Dianthera laevilinguis";-35,2325;-7,096389;"Sapé";"Paraíba"
"Dianthera laevilinguis";-57,450278;-19,021111;"Ladário";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,491694;-19,086833;"Ladário";"Mato Grosso do Sul"
"Dianthera laevilinguis";-59,966667;-2,883333;"Amazonas";"Amazonas"
"Dianthera laevilinguis";-42,271667;-13,573611;"Caetité";"Bahia"
"Dianthera laevilinguis";-42,454444;-13,959722;"Caetité";"Bahia"
"Dianthera laevilinguis";-57,583333;-19,033333;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-56,666667;-16,383333;"Poconé";"Mato Grosso"
"Dianthera laevilinguis";-55,833333;-17,883333;"Poconé";"Mato Grosso"
"Dianthera laevilinguis";-57,233333;-19,2;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-56,383333;-19,483333;"Aquidauana";"Mato Grosso do Sul"
"Dianthera laevilinguis";-56,9;-16,933333;"Poconé";"Mato Grosso"
"Dianthera laevilinguis";-57,03;-19,14;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,05;-19,233333;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,03;-19,42;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,05;-19,7;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,1;-19,38;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,166667;-19,633333;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-57,166667;-19,633333;"Corumbá";"Mato Grosso do Sul"
"Dianthera laevilinguis";-40,545556;-11,172778;"JACOBINA";"Bahia"
"Dianthera laevilinguis";-38,966667;-12,25;"FEIRA DE SANTANA";"Bahia"
"Dianthera laevilinguis";-38,966667;-12,25;"Feira de Santana";"Bahia"
"Dianthera laevilinguis";-35,825;-5,711111;"Bento Fernandes";"Rio Grande do Norte"
"Dianthera laevilinguis";-46,983333;-1,066667;"Capanema";"Pará"
"Dianthera laevilinguis";-43,216667;-13,383333;"bom jesus da lapa";"Bahia"
"Dianthera laevilinguis";-43,702847;-13,417311;"Bom Jesus da Lapa";"Bahia"
"Dianthera laevilinguis";-43,216667;-13,383333;"Bahia";"Bahia"
"Dianthera laevilinguis";-49,495833;-2,244444;"Cametá";"Pará"
"Dianthera laevilinguis";-38,543056;-3,717222;"Fortaleza";"Ceará"
"Dianthera laevilinguis";-26,068611;-58,298333;"Formosa";"Formosa"
"Dianthera laevilinguis";-29,883889;-57,549167;"Paso de los Libres";"Corrientes"
"Dianthera laevilinguis";-40,583333;-8,3925;"Araripina";"Pernambuco"
"Justicia lepida";-41,139908;-10,122238;"Campo Formoso";"Bahia"
"Justicia lepida";11;-11;"Morro do Chapéu";"Bahia"
"Justicia lepida";11;-11;"Morro do Chapéu";"Bahia"
"Justicia lepida";-40,505638;-11,335166;"Jacobina";"Bahia"
"Justicia lepida";-40,508055;-11,331944;"Jacobina";"Bahia"
"Justicia lepida";-40,533333;-19,95;"Santa Teresa";"Espírito Santo"
"Justicia lepida";-40,533333;-19,95;"Santa Teresa";"Espírito Santo"
"Justicia lepida";-40,368402;-10,666072;"Pindobaçu";"Bahia"
"Justicia lepida";-40,212611;-10,359138;"Senhor do Bonfim";"Bahia"
"Justicia lepida";-40,3714;-10,654461;"Pindobaçu";"Bahia"
"Justicia lepida";-40,205555;-10,370638;"Senhor do Bonfim";"Bahia"
"Justicia lepida";-40,502861;-11,332305;"Jacobina";"Bahia"
"Justicia lepida";-40,502778;-11,332222;"Jacobina";"Bahia"
"Justicia lepida";-40,552222;-19,343611;"Colatina";"Espírito Santo"
"Justicia lepida";-40,459722;-19,139444;"Governador Lindenberg";"Espírito Santo"
"Justicia lepida";-40,459722;-19,139444;"Governador Lindenberg";"Espírito Santo"
"Justicia lepida";-40,459722;-19,139444;"Governador Lindenberg";"Espírito Santo"
"Justicia lepida";-40,802778;-18,945833;"Águia Branca";"Espírito Santo"
"Justicia lepida";-40,802778;-18,945833;"Águia Branca";"Espírito Santo"
"Justicia lepida";-40,769444;-18,945833;"Águia Branca";"Espírito Santo"
"Justicia lepida";-40,665556;-18,978056;"Águia Branca";"Espírito Santo"
"Justicia lepida";-40,665556;-18,978056;"Águia Branca";"Espírito Santo"
"Justicia lepida";-40,665556;-18,977778;"Águia Branca";"Espírito Santo"
"Justicia lepida";-40,558611;-19,348056;"Colatina";"Espírito Santo"
"Justicia lepida";-40,558611;-19,348056;"Colatina";"Espírito Santo"
"Justicia lepida";-40,550833;-19,348055;"Colatina";"Espírito Santo"
"Justicia lepida";-40,665556;-18,977778;"Águia Branca";"Espírito Santo"
"Justicia lepida";-40,518611;-11,372222;"Miguel Calmon";"Bahia"
"Justicia lepida";-40,800278;-18,945;"Águia Branca";"Espírito Santo"
"Justicia lepida";-40,344119;-10,717111;"Pindobaçu";"Bahia"
"Justicia lepida";-41,183333;-11,583333;"MORRO DO CHAPÉU";"Bahia"
"Justicia lepida";-41,03;-11,374167;"Morro do Chapéu";"Bahia"
"Justicia lepida";-41,05;-11,628056;"Morro do Chapéu";"Bahia"
"Justicia lepida";-40,554444;-11,4075;"Miguel Calmon";"Bahia"
"Justicia lepida";-41,441389;-12,466667;"LENÇÓIS";"Bahia"
"Justicia lepida";-41,07;-11,373611;"Morro do Chapéu";"Bahia"
"Justicia lepida";-40,502917;-11,333861;"Itaitu";"Bahia"
"Justicia lepida";-41,374083;-13,008306;"Mucugê";"Bahia"
"Justicia lepida";-41,116667;-11,626667;"Morro do Chapéu";"Bahia"
"Justicia lepida";-41,45;-12,5;"palmeiras";"Bahia"
"Justicia lepida";-41,45;-12,466667;"Palmeiras";"Bahia"
"Justicia lepida";-40,503056;-11,334444;"Itaitu";"Bahia"
"Justicia lepida";-40,301667;-11,090833;"Jacobina";"Bahia"
"Justicia lepida";-40,504444;-11,1525;"Jacobina";"Bahia"
"Justicia lepida";-41,270278;-12;"Lençóis";"Bahia"
"Justicia lepida";-41,281389;-12,271944;"Palmeiras";"Bahia"
"Justicia lepida";-41,450833;-12,450556;"LENÇÓIS";"Bahia"
"Justicia lepida";-41,450833;-12,450556;"Lençóis";"Bahia"
"Justicia lepida";-41,470833;-12,455556;"Palmeiras";"Bahia"
"Justicia lepida";-41,450833;-12;"Lençóis";"Bahia"
"Justicia lepida";-41,470833;-12,455556;"Palmeiras";"Bahia"
"Justicia lepida";-41,283333;-12,273333;"Palmeiras";"Bahia"
"Justicia lepida";-41,475556;-12,458889;"Palmeiras";"Bahia"
"Justicia lepida";-41,475556;-12,458889;"Palmeiras";"Bahia"
"Justicia lepida";-41,263889;-12,280833;"Lençóis";"Bahia"
"Justicia lepida";-41,443889;-12,469167;"Lençóis";"Bahia"
"Justicia lepida";-41,468056;-12,454722;"Palmeiras";"Bahia"
"Justicia lepida";-41,271389;-12,271944;"Palmeiras";"Bahia"
"Justicia lepida";-41,454167;-12,455556;"palmeiras";"Bahia"
"Justicia lepida";-41,454167;-12,368611;"Palmeiras";"Bahia"
"Justicia lepida";-41,454167;-12,455556;"Palmeiras";"Bahia"
"Justicia lepida";-41,271111;-12,2725;"Lençóis";"Bahia"
"Justicia lepida";-41,271111;-12,2725;"Lençóis";"Bahia"
"Justicia lepida";-41,452778;-12,456667;"LENÇÓIS";"Bahia"
"Justicia lepida";-41,452778;-12,456667;"Lençóis";"Bahia"
"Justicia lepida";-41,452778;-12,456667;"Lençóis";"Bahia"
"Justicia lepida";-41,452778;-12,456667;"Lençóis";"Bahia"
"Justicia lepida";-40,554444;-11,4075;"miguel calmon";"Bahia"
"Justicia lepida";-41,566667;-12,433333;"LENCOIS";"Bahia"
"Justicia lepida";-41,566667;-12,433333;"Lençóis";"Bahia"
"Justicia lepida";-41,566666;-12,433333;"PALMEIRAS";"Ba"
"Justicia lepida";-41,566667;-12,433333;"Lençóis";"Bahia"
"Justicia lepida";-40,016667;-11,15;"Jacobina";"Bahia"
"Justicia lepida";-40,860331;-11,303967;"Jacobina";"Bahia"
"Justicia lepida";-41,466667;-12,45;"palmeiras";"Bahia"
"Justicia lepida";-41,183333;-11,583333;"Morro do Chapéu";"Bahia"
"Justicia lepida";-41,354475;-11,901903;"Morro do Chapéu";"Bahia"
"Justicia lepida";-40,011389;-11,151944;"JACOBINA";"Bahia"
"Justicia lepida";-40,25;-10,3;"SENHOR DO BONFIM";"Bahia"
"Justicia lepida";-40,25;-10,3;"SENHOR DO BONFIM";"Bahia"
"Justicia lepida";-40,25;-10,3;"Bahia";"Bahia"
"Justicia schomburgkiana";-40,311111;-3,688056;"Sobral";"Ceará"
"Justicia schomburgkiana";-40,311111;-3,688056;"Sobral";"Ceará"
"Justicia schomburgkiana";-37,34694;-5,21417;"Mossoró";"Rio Grande do Norte"
"Justicia schomburgkiana";-35,35;-8,32;"Primavera";"Pernambuco"
"Justicia schomburgkiana";-34,866667;-8,5;"Recife";"Pernambuco"
"Justicia schomburgkiana";-40,350556;-6,742222;"Aiuaba";"Ceará"
"Justicia schomburgkiana";-40,189167;-6,6225;"Aiuaba";"Ceará"
"Justicia schomburgkiana";-40,350528;-6,742361;"Aiuaba";"Ceará"
"Justicia schomburgkiana";-40,189167;-6,6225;"Aiuaba";"Ceará"
"Justicia schomburgkiana";-40,189167;-6,6225;"Aiuaba";"Ceará"
"Justicia schomburgkiana";-40,166667;-6,616667;"Aiuaba";"Ceará"
"Justicia schomburgkiana";-40,166667;-6,616667;"Aiuaba";"Ceará"
"Justicia schomburgkiana";-40,166667;-6,616667;"Aiuaba";"Ceará"
"Justicia schomburgkiana";-59;2;"Region IX";"Guyana"
"Justicia schomburgkiana";-105,616667;23,816667;"El Salto";"El Arroyo de La Puerta"
"Justicia schomburgkiana";-34,863056;-7,115;"João Pessoa";"Paraíba"
"Justicia simonisia";-54,911667;-8,241111;"Altamira";"Pará"
"Justicia simonisia";-56,790833;-9,328056;"Paranaíta";"Mato Grosso"
"Justicia simonisia";-57,083056;-9,225;"Paranaíta";"Mato Grosso"
"Justicia simonisia";-56,777778;-9,315;"Paranaíta";"Mato Grosso"
"Justicia simonisia";-56,075278;-9,864167;"Alta Floresta";"Mato Grosso"
"Justicia simonisia";-56,073333;-9,864444;"Alta Floresta";"Mato Grosso"
"Justicia simonisia";-56,073333;-9,864444;"Alta Floresta";"Mato Grosso"
"Justicia simonisia";-56,075278;-9,864167;"Alta Floresta";"Mato Grosso"
"Justicia simonisia";-42,593056;-14,777222;"Urandi";"Bahia"
"Justicia simonisia";-40,432222;-20,093889;"Santa Leopoldina";"Espírito Santo"
"Justicia simonisia";-40,432222;-20,093889;"Santa Leopoldina";"Espírito Santo"
"Justicia simonisia";-40,432222;-20,093889;"Santa Leopoldina";"Espírito Santo"
"Justicia simonisia";-40,431667;-20,093889;"Santa Leopoldina";"Espírito Santo"
"Justicia simonisia";-40,431667;-20,093889;"Santa Leopoldina";"Espírito Santo"
"Justicia simonisia";-40,431667;-20,093889;"Santa Leopoldina";"Espírito Santo"
"Justicia simonisia";-42,595833;-14,775;"Urandi";"Bahia"
"Justicia thunbergioides";-49,576883;-17,561111;"Anápolis";"Goiás"
"Justicia thunbergioides";-47,313352;-22,780237;"Nova Odessa";"São Paulo"
"Justicia thunbergioides";-47,463889;-14,062778;"Alto Paraíso de Goiás";"Goiás"
"Justicia thunbergioides";-48,952778;-16,539244;"Anáppolis";"Goiás"
"Justicia thunbergioides";-49,611181;-16,577264;"Anápolis";"Goiás"
"Justicia thunbergioides";-40,220833;-5,284167;"Monsenhor Tabosa";"Ceará"
"Justicia thunbergioides";-40,453889;-3,6325;"Meruoca";"Ceará"
"Justicia thunbergioides";-40,605278;-12,6625;"Boa Vista do Tupim";"Bahia"
"Justicia thunbergioides";-40,605278;-12,6625;"Boa Vista do Tupim";"Bahia"
"Justicia thunbergioides";-47,184944;-15,352631;"Formosa";"Goiás"
"Justicia thunbergioides";-38,656111;-6,038056;"Portalegre";"Rio Grande do Norte"
"Justicia thunbergioides";-38,656111;-6,038056;"Portalegre";"Rio Grande do Norte"
"Justicia thunbergioides";-38,656111;-6,038333;"Portalegre";"Rio Grande do Norte"
"Justicia thunbergioides";-38,666667;-8,225833;"Serra Talhada";"Pernambuco"
"Justicia thunbergioides";-38,173056;-7,026944;"Aguiar";"Paraíba"
"Justicia thunbergioides";-40,416667;-8,166667;"Bodocó";"Pernambuco"
"Justicia thunbergioides";-47,957778;-15,513056;"Brasiília";"Distrito Federal"
"Justicia thunbergioides";-36,673889;-6,86;"Equador";"Rio Grande do Norte"
"Justicia thunbergioides";-36,673889;-6,86;"Equador";"Rio Grande do Norte"
"Justicia thunbergioides";-52,134722;-17,448889;"Jataí";"Goiás"
"Justicia thunbergioides";-52,134722;-17,448889;"Jataí";"Goiás"
"Justicia thunbergioides";-38,603889;-7,066667;"Cajazeiras";"Paraíba"
"Justicia thunbergioides";-37,893889;-9,312222;"Água Branca";"Alagoas"
"Justicia thunbergioides";-38,179444;-5,988056;"São Francisco do Oeste";"Rio Grande do Norte"
"Justicia thunbergioides";-38,179444;-5,988056;"São Francisco do Oeste";"Rio Grande do Norte"
"Justicia thunbergioides";-48,451389;-15,444722;"Cocalzinho de Goiás";"Goiás"
"Justicia thunbergioides";-48,753611;-15,746389;"Cocalzinho de Goiás";"Goiás"
"Justicia thunbergioides";-38,988972;-7,695444;"Jati";"Ceará"
"Justicia thunbergioides";-47,96;-15,51;"Brasília";"Distrito Federal"
"Justicia thunbergioides";-47,96;-15,51;"Brasília";"Distrito Federal"
"Justicia thunbergioides";-47,96;-15,51;"Brasília";"Distrito Federal"
"Justicia thunbergioides";-47,96;-15,51;"Brasília";"Distrito Federal"
"Justicia thunbergioides";-52,134444;-17,448889;"Perolândia";"Goiás"
"Justicia thunbergioides";-52,134444;-17,448889;"Perolândia";"Goiás"
"Justicia thunbergioides";-47,873889;-15,614167;"Brasília";"Distrito Federal"
"Justicia thunbergioides";-47,960556;-15,509722;"Brasília";"Distrito Federal"
"Justicia thunbergioides";-47,960556;-15,509722;"Brasília";"Distrito Federal"
"Justicia thunbergioides";-47,873889;-15,614167;"Brasília";"Distrito Federal"
"Justicia thunbergioides";-47,960556;-15,509722;"Brasília";"Distrito Federal"
"Justicia thunbergioides";-47,873889;-15,614167;"Brasília";"Distrito Federal"
"Justicia thunbergioides";-37,937778;-6,064722;"Martins";"Rio Grande do Norte"
"Justicia thunbergioides";-37,937778;-6,064722;"Martins";"Rio Grande do Norte"
"Justicia thunbergioides";-41,1875;-3,3125;"Granja";"Ceará"
"Justicia thunbergioides";-41,1875;-3,3125;"Granja";"Ceará"
"Justicia thunbergioides";-39,5925;-3,640556;"Itapajé";"Ceará"
"Justicia thunbergioides";-39,5925;-3,640556;"Itapajé";"Ceará"
"Justicia thunbergioides";-35,717778;-6,425278;"Serra de São Bento";"Rio Grande do Norte"
"Justicia thunbergioides";-35,717778;-6,425278;"Serra de São Bento";"Rio Grande do Norte"
"Justicia thunbergioides";-35,717778;-6,425278;"Serra de São Bento";"Rio Grande do Norte"
"Justicia thunbergioides";-37,937222;-6,065278;"Martins";"Rio Grande do Norte"
"Justicia thunbergioides";-37,937222;-6,065278;"Martins";"Rio Grande do Norte"
"Justicia thunbergioides";-37,411111;-10,033611;"Porto da Folha";"Sergipe"
"Justicia thunbergioides";-37,693672;-10,066975;"Porto da Folha";"Sergipe"
"Justicia thunbergioides";-37,411008;-10,033644;"Porto da Folha";"Sergipe"
"Justicia thunbergioides";-36,793286;-9,538225;"Quebrangulo";"Alagoas"
"Justicia thunbergioides";-38,211111;-6,996667;"São José da Lagoa Tapada";"Paraíba"
"Justicia thunbergioides";-51,163611;-18,526111;"Caçu";"Goiás"
"Justicia thunbergioides";-50,15;-18,516667;"Goiás";"Goiás"
"Justicia thunbergioides";-37,893889;-9,312222;"Água Branca";"Alagoas"
"Justicia thunbergioides";-55,762778;-20,792889;"Nioaque";"Mato Grosso do Sul"
"Justicia thunbergioides";-39,380833;-6,3175;"Iguatu";"Ceará"
"Justicia thunbergioides";-51,163611;-18,526111;"Caçu";"Goiás"
"Justicia thunbergioides";-37,628303;-9,384575;"Maravilha";"Alagoas"
"Justicia thunbergioides";-38,255733;-9,372483;"Inhapi";"Alagoas"
"Justicia thunbergioides";-47,965556;-15,513333;"BRASILIA";"Distrito Federal"
"Justicia thunbergioides";-47,965556;-15,513333;"Brasília";"Distrito Federal"
"Justicia thunbergioides";-47,965555;-15,513333;"BRASILIA";"Df"
"Justicia thunbergioides";-39,383333;-6,311111;"Iguatu";"Ceará"
"Justicia thunbergioides";-47,965556;-15,513333;"Brasília";"Distrito Federal"
"Justicia thunbergioides";-47,965556;-15,513333;"Brasília";"Distrito Federal"
"Justicia thunbergioides";-36;-8;"São João do Tigre";"Paraíba"
"Justicia thunbergioides";-37,414661;-9,6398;"Santana do Ipanema";"Alagoas"
"Justicia thunbergioides";-42,546389;-14,338611;"Caetité";"Bahia"
"Justicia thunbergioides";-44,187194;-18,289889;"Santo Hipólito";"Minas Gerais"
"Justicia thunbergioides";-41,089167;-11,266944;"Morro do Chapéu";"Bahia"
"Justicia thunbergioides";-41,521111;-11,161111;"Morro do Chapéu";"Bahia"
"Justicia thunbergioides";-41,869444;-11,269444;"Morro do Chapéu";"Bahia"
"Justicia thunbergioides";-43,610833;-19,313333;"Santana do Riacho";"Minas Gerais"
"Justicia thunbergioides";-40,936694;-8,478694;"Afrânio";"Pernambuco"
"Justicia thunbergioides";-37,392592;-9,559258;"Santana do Ipanema";"Alagoas"
"Justicia thunbergioides";-38,674653;-9,693078;"Delmiro Gouveia";"Alagoas"
"Justicia thunbergioides";-38,674097;-9,676003;"Delmiro Gouveia";"Alagoas"
"Justicia thunbergioides";-46,268306;-15,864639;"Arinos";"Minas Gerais"
"Justicia thunbergioides";-50,543611;-18,991111;"São Simão";"Goiás"
"Justicia thunbergioides";-50,543611;-18,991111;"São Simão";"Goiás"
"Justicia thunbergioides";-40,904277;-8,425638;"Afrânio";"Pernambuco"
"Justicia thunbergioides";-40,904167;-8,425556;"Afrânio";"Pernambuco"
"Justicia thunbergioides";-49,143889;-16,524722;"Goianápolis";"Goiás"
"Justicia thunbergioides";-49,137778;-16,038056;"Goianápolis";"Goiás"
"Justicia thunbergioides";-49,132778;-16,550556;"Goianápolis";"Goiás"
"Justicia thunbergioides";-49,132778;-16,550556;"Goianápolis";"Goiás"
"Justicia thunbergioides";-48,043056;-15,549167;"BRASILIA";"Distrito Federal"
"Justicia thunbergioides";-48,043055;-15,549166;"BRASILIA";"Df"
